state_index,score_diff,time_step,time_phase,health_my,health_opp,recovery_lock,counter_ready,top1_action_id,top1_q,top2_action_id,top2_q,top3_action_id,top3_q,q_gap_12,q_gap_23
1351,-4,18,endgame,1,1,1,1,D15,-8.520628118973482,D14,-8.594260848205135,D16,-8.609287370108369,0.07363272923165276,0.015026521903234169
1352,-4,18,endgame,1,2,0,0,A04,-8.443672642323156,A02,-8.468866371416427,A03,-8.471936543231047,0.02519372909327089,0.003070171814620437
1353,-4,18,endgame,1,2,0,1,A04,-8.438421331757551,A02,-8.466604000145194,A01,-8.468040972880013,0.02818266838764316,0.0014369727348189087
1354,-4,18,endgame,1,2,1,0,D15,-8.538256991292247,D14,-8.597573369789043,D18,-8.612478565870765,0.05931637849679561,0.014905196081722139
1355,-4,18,endgame,1,2,1,1,D15,-8.526089747050575,D14,-8.597573369789043,D18,-8.612478565870765,0.07148362273846764,0.014905196081722139
1356,-4,18,endgame,2,0,0,0,A04,-8.432140777109286,A02,-8.461719842083838,A03,-8.464685482539474,0.029579064974551983,0.002965640455636631
1357,-4,18,endgame,2,0,0,1,A04,-8.425884491031974,A02,-8.459466852037087,A01,-8.460779418386586,0.033582361005112915,0.0013125663494992779
1358,-4,18,endgame,2,0,1,0,D15,-8.528381709715518,D14,-8.54968828303112,D16,-8.560847070331176,0.02130657331560215,0.011158787300056261
1359,-4,18,endgame,2,0,1,1,D15,-8.528381709715518,D14,-8.54968828303112,D16,-8.560847070331176,0.02130657331560215,0.011158787300056261
1360,-4,18,endgame,2,1,0,0,A04,-8.424167751777343,A02,-8.456079632883515,A03,-8.459059386158545,0.031911881106172046,0.0029797532750297506
1361,-4,18,endgame,2,1,0,1,A04,-8.417857114480462,A02,-8.453817400744867,A01,-8.455306226704202,0.03596028626440528,0.0014888259593348607
1362,-4,18,endgame,2,1,1,0,D15,-8.509791066278739,D14,-8.571486114914913,D18,-8.585365290251266,0.06169504863617448,0.013879175336352745
1363,-4,18,endgame,2,1,1,1,D15,-8.497346539058897,D14,-8.571486114914913,D16,-8.581732576133685,0.07413957585601594,0.01024646121877204
1364,-4,18,endgame,2,2,0,0,A04,-8.424173800751962,A02,-8.456085373522743,A03,-8.45906502067502,0.03191157277078105,0.002979647152276499
1365,-4,18,endgame,2,2,0,1,A04,-8.417862346476753,A02,-8.453823002408706,A01,-8.455313525216386,0.03596065593195341,0.0014905228076802501
1366,-4,18,endgame,2,2,1,0,D15,-8.514687817566628,D14,-8.574559598972577,D18,-8.587976037115443,0.059871781405949065,0.013416438142865417
1367,-4,18,endgame,2,2,1,1,D15,-8.502520573324956,D14,-8.574559598972577,D16,-8.587786494234571,0.0720390256476211,0.013226895261993832
1368,-4,19,endgame,0,0,0,0,A04,-8.962030351684875,A02,-8.97407367391118,A03,-8.976751471267217,0.012043322226304554,0.002677797356037459
1369,-4,19,endgame,0,0,0,1,A04,-8.957984617406096,A02,-8.971820683864427,A01,-8.97321721854922,0.013836066458331686,0.0013965346847921722
1370,-4,19,endgame,0,0,1,0,D15,-8.996287023727131,D14,-9.025813486147833,D18,-9.032873982876827,0.02952646242070145,0.007060496728994892
1371,-4,19,endgame,0,0,1,1,D15,-8.996287023727131,D14,-9.025813486147833,D18,-9.032873982876827,0.02952646242070145,0.007060496728994892
1372,-4,19,endgame,0,1,0,0,A04,-8.958155146616946,A02,-8.971767186025213,A03,-8.974458430114993,0.013612039408267051,0.0026912440897799428
1373,-4,19,endgame,0,1,0,1,A04,-8.954070998199118,A02,-8.96950486436921,A01,-8.97108073398681,0.015433866170091903,0.0015758696176000342
1374,-4,19,endgame,0,1,1,0,D15,-8.976075251866114,D18,-9.044032059669378,D14,-9.044253038264083,0.06795680780326485,0.00022097859470449066
1375,-4,19,endgame,0,1,1,1,D15,-8.963630724646274,D18,-9.044032059669378,D14,-9.044253038264083,0.08040133502310454,0.00022097859470449066
1376,-4,19,endgame,0,2,0,0,A04,-8.958173320601906,A02,-8.971766051218287,A03,-8.974457119973135,0.013592730616380777,0.002691068754847592
1377,-4,19,endgame,0,2,0,1,A04,-8.95408896980209,A02,-8.969503680399406,A01,-8.971079750526231,0.015414710597315917,0.0015760701268252575
1378,-4,19,endgame,0,2,1,0,D15,-8.980109728664367,D18,-9.045335877830487,D14,-9.046356515175823,0.06522614916612035,0.001020637345336084
1379,-4,19,endgame,0,2,1,1,D15,-8.967942484422693,D18,-9.045335877830487,D14,-9.046356515175823,0.07739339340779416,0.001020637345336084
1380,-4,19,endgame,1,0,0,0,A04,-8.940634923856654,A02,-8.963864996307864,A03,-8.966897052576602,0.023230072451209338,0.003032056268738259
1381,-4,19,endgame,1,0,0,1,A04,-8.935433265498226,A02,-8.961612006261113,A01,-8.962882043476405,0.026178740762887287,0.0012700372152920636
1382,-4,19,endgame,1,0,1,0,D15,-9.03639815912236,D14,-9.056797355305505,D16,-9.071454578118828,0.020399196183145563,0.014657222813323045
1383,-4,19,endgame,1,0,1,1,D15,-9.03639815912236,D14,-9.056797355305505,D16,-9.071454578118828,0.020399196183145563,0.014657222813323045
1384,-4,19,endgame,1,1,0,0,A04,-8.935734786610164,A02,-8.961038764906826,A03,-8.964085165993154,0.02530397829666242,0.003046401086328032
1385,-4,19,endgame,1,1,0,1,A04,-8.930483812417757,A02,-8.958776457250485,A01,-8.960224027398647,0.028292644832728087,0.0014475701481622139
1386,-4,19,endgame,1,1,1,0,D15,-9.021795249755556,D14,-9.082898937501835,D18,-9.097158908154482,0.06110368774627872,0.01425997065264717
1387,-4,19,endgame,1,1,1,1,D15,-9.009350722535716,D14,-9.082898937501835,D18,-9.097158908154482,0.07354821496611841,0.01425997065264717
1388,-4,19,endgame,1,2,0,0,A04,-8.935752550951769,A02,-8.961037219975388,A03,-8.964083412700539,0.0252846690236197,0.0030461927251508314
1389,-4,19,endgame,1,2,0,1,A04,-8.930501242780577,A02,-8.958774849156509,A01,-8.960222724453786,0.028273606375931237,0.0014478752972770792
1390,-4,19,endgame,1,2,1,0,D15,-9.02684998120354,D14,-9.086090421841885,D18,-9.09988805481164,0.05924044063834444,0.013797632969755114
1391,-4,19,endgame,1,2,1,1,D15,-9.014682736961868,D14,-9.086090421841885,D18,-9.09988805481164,0.07140768488001648,0.013797632969755114
1392,-4,19,endgame,2,0,0,0,A04,-8.92790487233709,A02,-8.95754028903063,A03,-8.960493736362778,0.02963541669354086,0.0029534473321479737
1393,-4,19,endgame,2,0,0,1,A04,-8.921648586259778,A02,-8.955287298983881,A01,-8.956605712277074,0.03363871272410357,0.0013184132931929327
1394,-4,19,endgame,2,0,1,0,D15,-9.02241259911408,D14,-9.043790918072604,D16,-9.054992052931317,0.021378318958523934,0.011201134858712436
1395,-4,19,endgame,2,0,1,1,D15,-9.02241259911408,D14,-9.043790918072604,D16,-9.054992052931317,0.021378318958523934,0.011201134858712436
1396,-4,19,endgame,2,1,0,0,A04,-8.922456735607334,A02,-8.954450823290088,A03,-8.957418002016846,0.03199408768275447,0.00296717872675778
1397,-4,19,endgame,2,1,0,1,A04,-8.916145695818276,A02,-8.95218852268338,A01,-8.953684924944778,0.036042826865104516,0.001496402261397023
1398,-4,19,endgame,2,1,1,0,D15,-9.005856370260856,D14,-9.067554534800484,D18,-9.080813255156928,0.06169816453962795,0.013258720356443376
1399,-4,19,endgame,2,1,1,1,D15,-8.993411843041015,D14,-9.067554534800484,D16,-9.077671431161502,0.07414269175946941,0.010116896361017425
1400,-4,19,endgame,2,2,0,0,A04,-8.922468309468584,A02,-8.954448818866862,A03,-8.957415817922088,0.031980509398277235,0.0029669990552267933
1401,-4,19,endgame,2,2,0,1,A04,-8.916156856932648,A02,-8.95218644804798,A01,-8.953683347547578,0.03602959111533188,0.001496899499597859
1402,-4,19,endgame,2,2,1,0,D15,-9.010648355969478,D14,-9.070535506305077,D18,-9.083332008022168,0.05988715033559977,0.012796501717090791
1403,-4,19,endgame,2,2,1,1,D15,-8.998481111727806,D14,-9.070535506305077,D18,-9.083332008022168,0.07205439457727181,0.012796501717090791
1404,-4,20,endgame,0,0,0,0,A04,-9.46758051403784,A02,-9.479860569668668,A03,-9.482540480599262,0.012280055630828457,0.0026799109305937208
1405,-4,20,endgame,0,0,0,1,A04,-9.463534779759062,A02,-9.477607579621917,A01,-9.479010504562341,0.01407279986285559,0.001402924940423489
1406,-4,20,endgame,0,0,1,0,D15,-9.500696361683312,D14,-9.530736212511618,D18,-9.538186796189365,0.03003985082830596,0.007450583677746536
1407,-4,20,endgame,0,0,1,1,D15,-9.500696361683312,D14,-9.530736212511618,D18,-9.538186796189365,0.03003985082830596,0.007450583677746536
1408,-4,20,endgame,0,1,0,0,A04,-9.465649687985975,A02,-9.47939153106214,A03,-9.482083931104821,0.013741843076164884,0.002692400042681342
1409,-4,20,endgame,0,1,0,1,A04,-9.46156533718616,A02,-9.477129160243258,A01,-9.47870925543253,0.015563823057098247,0.001580095189272157
1410,-4,20,endgame,0,1,1,0,D15,-9.482735825295451,D14,-9.551181011992417,D18,-9.551272319187069,0.06844518669696598,9.130719465133552e-05
1411,-4,20,endgame,0,1,1,1,D15,-9.470291298075612,D14,-9.551181011992417,D18,-9.551272319187069,0.08088971391680566,9.130719465133552e-05
1412,-4,20,endgame,0,2,0,0,A04,-9.465649687985975,A02,-9.47939153106214,A03,-9.482083931104821,0.013741843076164884,0.002692400042681342
1413,-4,20,endgame,0,2,0,1,A04,-9.46156533718616,A02,-9.477129160243258,A01,-9.47870925543253,0.015563823057098247,0.001580095189272157
1414,-4,20,endgame,0,2,1,0,D15,-9.48650853344624,D18,-9.55247508177583,D14,-9.55310178449414,0.06596654832958926,0.0006267027183106677
1415,-4,20,endgame,0,2,1,1,D15,-9.474341289204567,D18,-9.55247508177583,D14,-9.55310178449414,0.07813379257126307,0.0006267027183106677
1416,-4,20,endgame,1,0,0,0,A04,-9.456347534835352,A02,-9.480267554380768,A03,-9.483279638762069,0.023920019545416338,0.003012084381300184
1417,-4,20,endgame,1,0,0,1,A04,-9.451145876476923,A02,-9.478014564334018,A01,-9.479312191231573,0.026868687857094287,0.001297626897555304
1418,-4,20,endgame,1,0,1,0,D15,-9.546830640527187,D14,-9.568385240959573,D16,-9.578339418326753,0.02155460043238655,0.009954177367179184
1419,-4,20,endgame,1,0,1,1,D15,-9.546830640527187,D14,-9.568385240959573,D16,-9.578339418326753,0.02155460043238655,0.009954177367179184
1420,-4,20,endgame,1,1,0,0,A04,-9.453865044197238,A02,-9.479798515774238,A03,-9.482823089267626,0.025933471576999878,0.0030245734933878055
1421,-4,20,endgame,1,1,0,1,A04,-9.448613736026049,A02,-9.477536144955357,A01,-9.479010942101764,0.028922408929307863,0.001474797146407525
1422,-4,20,endgame,1,1,1,0,D15,-9.533721495633028,D14,-9.595533288693444,D18,-9.609713985236079,0.061811793060416065,0.014180696542634763
1423,-4,20,endgame,1,1,1,1,D15,-9.521276968413188,D14,-9.595533288693444,D16,-9.605117076764373,0.07425632028025575,0.009583788070928634
1424,-4,20,endgame,1,2,0,0,A04,-9.453865044197238,A02,-9.479798515774238,A03,-9.482823089267626,0.025933471576999878,0.0030245734933878055
1425,-4,20,endgame,1,2,0,1,A04,-9.448613736026049,A02,-9.477536144955357,A01,-9.479010942101764,0.028922408929307863,0.001474797146407525
1426,-4,20,endgame,1,2,1,0,D15,-9.538323329834357,D14,-9.598393625722618,D18,-9.61220875917921,0.06007029588826107,0.0138151334565908
1427,-4,20,endgame,1,2,1,1,D15,-9.526156085592685,D14,-9.598393625722618,D16,-9.610426181285197,0.07223754012993311,0.01203255556257865
1428,-4,20,endgame,2,0,0,0,A04,-9.449841054661803,A02,-9.480141747989292,A03,-9.48308786146483,0.030300693327488304,0.0029461134755379703
1429,-4,20,endgame,2,0,0,1,A04,-9.443584768584492,A02,-9.47788875794254,A01,-9.479229651725676,0.034303989358049236,0.0013408937831353995
1430,-4,20,endgame,2,0,1,0,D15,-9.539613135363998,D14,-9.56238202070346,D16,-9.567925637968184,0.02276888533946142,0.005543617264724077
1431,-4,20,endgame,2,0,1,1,D15,-9.539613135363998,D14,-9.56238202070346,D16,-9.567925637968184,0.02276888533946142,0.005543617264724077
1432,-4,20,endgame,2,1,0,0,A04,-9.447082731730568,A02,-9.479672709382763,A03,-9.482631311970389,0.0325899776521954,0.0029586025876255917
1433,-4,20,endgame,2,1,0,1,A04,-9.44077127919463,A02,-9.477410338563882,A01,-9.478928402595868,0.036639059369251825,0.001518064031985844
1434,-4,20,endgame,2,1,1,0,D15,-9.52460219059343,D14,-9.587424751121809,D16,-9.59688239650014,0.06282256052837809,0.009457645378331492
1435,-4,20,endgame,2,1,1,1,D15,-9.51215766337359,D14,-9.587424751121809,D16,-9.590066028570403,0.07526708774821955,0.002641277448594437
1436,-4,20,endgame,2,2,0,0,A04,-9.447082731730568,A02,-9.479672709382763,A03,-9.482631311970389,0.0325899776521954,0.0029586025876255917
1437,-4,20,endgame,2,2,0,1,A04,-9.44077127919463,A02,-9.477410338563882,A01,-9.478928402595868,0.036639059369251825,0.001518064031985844
1438,-4,20,endgame,2,2,1,0,D15,-9.528895280971472,D14,-9.590062134182501,D16,-9.601798263756189,0.06116685321102899,0.011736129573687748
1439,-4,20,endgame,2,2,1,1,D15,-9.5167280367298,D14,-9.590062134182501,D16,-9.594889119029686,0.07333409745270103,0.00482698484718469
1440,-3,1,early,0,0,0,0,A02,-2.9558153990302927,A03,-2.9579332472024196,A10,-2.9585146459399687,0.0021178481721269016,0.0005813987375491436
1441,-3,1,early,0,0,0,1,A02,-2.9622580980099706,A01,-2.9636409668985357,A03,-2.9645846012913437,0.001382868888565092,0.0009436343928079793
1442,-3,1,early,0,0,1,0,D15,-2.9622002608015023,D16,-2.9972967258752488,D14,-3.0258911771899695,0.03509646507374642,0.028594451314720715
1443,-3,1,early,0,0,1,1,D15,-2.9622002608015023,D16,-2.9972967258752488,D14,-3.0258911771899695,0.03509646507374642,0.028594451314720715
1444,-3,1,early,0,1,0,0,D15,-2.3405073339215443,A02,-2.393228296242818,A10,-2.3970074143522755,0.05272096232127366,0.0037791181094575244
1445,-3,1,early,0,1,0,1,A02,-2.3994490400986024,A01,-2.4016389718437168,A10,-2.4033955842513297,0.002189931745114393,0.0017566124076129341
1446,-3,1,early,0,1,1,0,D15,-2.3405073339215443,D16,-2.4493342575222123,D14,-2.504086656164511,0.10882692360066804,0.05475239864229886
1447,-3,1,early,0,1,1,1,D15,-2.3341922007055063,D16,-2.445875205139958,D14,-2.504086656164511,0.11168300443445167,0.058211451024553273
1448,-3,1,early,0,2,0,0,D15,-2.400222671102821,A02,-2.4458268752852246,A03,-2.4496078717536585,0.04560420418240341,0.0037809964684338837
1449,-3,1,early,0,2,0,1,A02,-2.4520150802083283,A01,-2.454935796760478,A03,-2.456037986814892,0.002920716552149649,0.0011021900544139207
1450,-3,1,early,0,2,1,0,D15,-2.400222671102821,D16,-2.507947147284494,D14,-2.55991807931541,0.10772447618167291,0.05197093203091585
1451,-3,1,early,0,2,1,1,D15,-2.3940482486518233,D16,-2.5044410141397013,D14,-2.55991807931541,0.11039276548787802,0.055477065175708606
1452,-3,1,early,1,0,0,0,A02,-2.973903438941179,A03,-2.977054529434194,A01,-2.9777490803229814,0.0031510904930152073,0.0006945508887872265
1453,-3,1,early,1,0,0,1,A02,-2.980254195591693,A01,-2.981782652342522,A03,-2.9836034970229885,0.0015284567508291325,0.0018208446804663936
1454,-3,1,early,1,0,1,0,D15,-3.062188818467252,D16,-3.0852781589614278,D14,-3.1085947754873904,0.02308934049417566,0.02331661652596262
1455,-3,1,early,1,0,1,1,D15,-3.062188818467252,D16,-3.0852781589614278,D14,-3.1085947754873904,0.02308934049417566,0.02331661652596262
1456,-3,1,early,1,1,0,0,A02,-2.9161189086705863,A10,-2.918259437971208,A03,-2.9188334533775486,0.0021405293006218074,0.0005740154063405001
1457,-3,1,early,1,1,0,1,A04,-2.918831557856109,A02,-2.922360031521827,A10,-2.9246273872672632,0.0035284736657184013,0.002267355745436017
1458,-3,1,early,1,1,1,0,D15,-2.7953317484389375,D18,-2.8964723484763533,D16,-2.9002035640254453,0.10114060003741576,0.0037312155490920595
1459,-3,1,early,1,1,1,1,D15,-2.789016615222899,D18,-2.8964723484763533,D16,-2.896744511643191,0.10745573325345426,0.00027216316683764674
1460,-3,1,early,1,2,0,0,A02,-2.9174222950841875,A10,-2.9198055505355924,A03,-2.920146188509997,0.002383255451404942,0.000340637974404423
1461,-3,1,early,1,2,0,1,A04,-2.918869807801593,A02,-2.923668882735106,A10,-2.9261784572903724,0.004799074933512948,0.0025095745552663473
1462,-3,1,early,1,2,1,0,D15,-2.8208826742694972,D18,-2.920401138930769,D16,-2.9217741208423917,0.0995184646612719,0.001372981911622606
1463,-3,1,early,1,2,1,1,D15,-2.8147082518184994,D16,-2.9182679876975994,D18,-2.920401138930769,0.10355973587910006,0.0021331512331697056
1464,-3,1,early,2,0,0,0,A02,-2.916391448053074,A03,-2.9198375248357378,A01,-2.9206542558049406,0.0034460767826636207,0.0008167309692028724
1465,-3,1,early,2,0,0,1,A04,-2.92031175400007,A02,-2.922706992041065,A01,-2.9244492197857337,0.0023952380409952845,0.0017422277446685897
1466,-3,1,early,2,0,1,0,D15,-3.019649700718313,D16,-3.037212811489763,D14,-3.0667198758082144,0.01756311077145023,0.02950706431845118
1467,-3,1,early,2,0,1,1,D15,-3.019649700718313,D16,-3.037212811489763,D14,-3.0667198758082144,0.01756311077145023,0.02950706431845118
1468,-3,1,early,2,1,0,0,A02,-2.897930809654372,A03,-2.901376219398022,A10,-2.902108038899594,0.0034454097436498188,0.0007318195015719731
1469,-3,1,early,2,1,0,1,A04,-2.899436884827056,A02,-2.904232054966752,A01,-2.9061462339061577,0.00479517013969577,0.0019141789394057085
1470,-3,1,early,2,1,1,0,D15,-2.95492939327484,D16,-3.02304186161194,D14,-3.069233938736263,0.06811246833709994,0.04619207712432294
1471,-3,1,early,2,1,1,1,D15,-2.948614260058802,D16,-3.0195828092296857,D14,-3.069233938736263,0.07096854917088358,0.04965112950657735
1472,-3,1,early,2,2,0,0,A02,-2.8969184912461503,A03,-2.9003687186508906,A10,-2.9011195193562145,0.0034502274047403247,0.0007508007053238508
1473,-3,1,early,2,2,0,1,A04,-2.8981273433586527,A02,-2.9032184325213573,A01,-2.905155958558286,0.00509108916270451,0.0019375260369285385
1474,-3,1,early,2,2,1,0,D15,-2.960794399965765,D16,-3.029241861975233,D14,-3.0728536432939935,0.06844746200946794,0.043611781318760645
1475,-3,1,early,2,2,1,1,D15,-2.9546199775147666,D16,-3.02573572883044,D14,-3.0728536432939935,0.07111575131567349,0.0471179144635534
1476,-3,2,early,0,0,0,0,A02,-3.1702629883825315,A03,-3.17236306363192,A10,-3.1729487474303317,0.002100075249388489,0.0005856837984117291
1477,-3,2,early,0,0,0,1,A02,-3.1767083438550587,A01,-3.1780762646874052,A03,-3.1790167185254408,0.001367920832346492,0.0009404538380355376
1478,-3,2,early,0,0,1,0,D15,-3.1764809350560466,D16,-3.2115692819394654,D14,-3.2401713621090207,0.035088346883418886,0.028602080169555233
1479,-3,2,early,0,0,1,1,D15,-3.1764809350560466,D16,-3.2115692819394654,D14,-3.2401713621090207,0.035088346883418886,0.028602080169555233
1480,-3,2,early,0,1,0,0,D15,-2.5897501825406146,A02,-2.643097005150121,A10,-2.6468838462503705,0.053346822609506184,0.003786841100249738
1481,-3,2,early,0,1,0,1,A02,-2.6493162875531797,A01,-2.651522719919748,A10,-2.653270709156515,0.002206432366568478,0.0017479892367666672
1482,-3,2,early,0,1,1,0,D15,-2.5897501825406146,D16,-2.698703159740266,D14,-2.7534988685179385,0.10895297719965136,0.05479570877767248
1483,-3,2,early,0,1,1,1,D15,-2.5834350493245766,D16,-2.6952441073580116,D14,-2.7534988685179385,0.111809058033435,0.05825476115992689
1484,-3,2,early,0,2,0,0,D15,-2.646829683252678,A02,-2.6929944667178103,A03,-2.6967787601630295,0.04616478346513242,0.0037842934452192445
1485,-3,2,early,0,2,0,1,A02,-2.6991822126104417,A01,-2.7021049651154385,A03,-2.703208482133327,0.0029227525049968506,0.0011035170178885778
1486,-3,2,early,0,2,1,0,D15,-2.646829683252678,D16,-2.754626295648438,D14,-2.8065793588716255,0.10779661239576033,0.05195306322318727
1487,-3,2,early,0,2,1,1,D15,-2.64065526080168,D16,-2.7511201625036454,D14,-2.8065793588716255,0.11046490170196543,0.055459196367980024
1488,-3,2,early,1,0,0,0,A02,-3.191891575828148,A03,-3.1950241995455855,A01,-3.1957246625206004,0.0031326237174376104,0.000700462975014915
1489,-3,2,early,1,0,0,1,A02,-3.1982438178162,A01,-3.199767520607746,A03,-3.2015744560523896,0.001523702791546011,0.0018069354446437202
1490,-3,2,early,1,0,1,0,D15,-3.2790665479153205,D16,-3.302325338353892,D14,-3.3254806855753194,0.023258790438571708,0.023155347221427203
1491,-3,2,early,1,0,1,1,D15,-3.2790665479153205,D16,-3.302325338353892,D14,-3.3254806855753194,0.023258790438571708,0.023155347221427203
